,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
128,2006-09-30,137456.1292598594,136733.5416230356,138388.33545644462,137456.1292598594,137456.1292598594,90.98607256966658,90.98607256966658,90.98607256966658,90.98607256966658,90.98607256966658,90.98607256966658,0.0,0.0,0.0,137547.11533242906
129,2006-10-31,137914.49524980347,137194.90766651783,138791.93313255563,137914.49524980347,137914.49524980347,86.18705257613536,86.18705257613536,86.18705257613536,86.18705257613536,86.18705257613536,86.18705257613536,0.0,0.0,0.0,138000.6823023796
130,2006-11-30,138358.07527520182,137600.03405470634,139159.66135448695,138358.07527520182,138358.07527520182,63.503296108571675,63.503296108571675,63.503296108571675,63.503296108571675,63.503296108571675,63.503296108571675,0.0,0.0,0.0,138421.57857131038
131,2006-12-31,138816.44130144673,138068.42926901195,139658.0966288612,138816.44130144673,138816.44130144673,35.45943957721709,35.45943957721709,35.45943957721709,35.45943957721709,35.45943957721709,35.45943957721709,0.0,0.0,0.0,138851.90074102394
132,2007-01-31,139274.80732769164,138442.74906452978,140070.55381328764,139274.80732769164,139274.80732769164,15.029018616360394,15.029018616360394,15.029018616360394,15.029018616360394,15.029018616360394,15.029018616360394,0.0,0.0,0.0,139289.836346308
133,2007-02-28,139688.81535139674,139223.4603599201,140856.53739439615,139688.81535139674,139688.81535139674,365.98824188370236,365.98824188370236,365.98824188370236,365.98824188370236,365.98824188370236,365.98824188370236,0.0,0.0,0.0,140054.80359328043
134,2007-03-31,140147.18137764168,139624.2990603663,141205.9703696566,140147.18137764168,140147.18137764168,231.63545365498393,231.63545365498393,231.63545365498393,231.63545365498393,231.63545365498393,231.63545365498393,0.0,0.0,0.0,140378.81683129666
135,2007-04-30,140590.76140304003,139850.04557716372,141430.80302464863,140590.76140304003,140590.76140304003,40.688477595751436,40.688477595751436,40.688477595751436,40.688477595751436,40.688477595751436,40.688477595751436,0.0,0.0,0.0,140631.44988063577
136,2007-05-31,141049.12742928494,140301.679146713,141910.07860451142,141049.12742928494,141049.12742928494,37.363897256692034,37.363897256692034,37.363897256692034,37.363897256692034,37.363897256692034,37.363897256692034,0.0,0.0,0.0,141086.49132654164
137,2007-06-30,141492.70745468326,140832.72257540456,142385.60894129754,141492.70745468326,141492.70745468326,108.79193021467601,108.79193021467601,108.79193021467601,108.79193021467601,108.79193021467601,108.79193021467601,0.0,0.0,0.0,141601.49938489794
138,2007-07-31,141951.0734809282,141246.7283904879,142867.1702454704,141951.0734809282,141951.0734809282,99.16613641495186,99.16613641495186,99.16613641495186,99.16613641495186,99.16613641495186,99.16613641495186,0.0,0.0,0.0,142050.23961734315
139,2007-08-31,142409.43950717314,141610.0890959081,143260.34916331945,142409.43950717314,142409.43950717314,102.1349865300689,102.1349865300689,102.1349865300689,102.1349865300689,102.1349865300689,102.1349865300689,0.0,0.0,0.0,142511.5744937032
140,2007-09-30,142280.6666728088,141626.8017943604,143176.36548784852,142280.6666728088,142280.6666728088,142.38605006435765,142.38605006435765,142.38605006435765,142.38605006435765,142.38605006435765,142.38605006435765,0.0,0.0,0.0,142423.05272287314
141,2007-10-31,142147.6014106323,141530.77967127124,143106.50500822792,142147.6014106323,142147.6014106323,135.32245824463888,135.32245824463888,135.32245824463888,135.32245824463888,135.32245824463888,135.32245824463888,0.0,0.0,0.0,142282.92386887694
142,2007-11-30,142018.82857626796,141242.44762288764,142878.9368252073,142018.82857626796,142018.82857626796,45.67413403055029,45.67413403055029,45.67413403055029,45.67413403055029,45.67413403055029,45.67413403055029,0.0,0.0,0.0,142064.50271029852
143,2007-12-31,141885.76331409148,140989.92833731137,142589.8716682412,141885.76331409148,141885.76331409148,-60.34027951780969,-60.34027951780969,-60.34027951780969,-60.34027951780969,-60.34027951780969,-60.34027951780969,0.0,0.0,0.0,141825.42303457367
144,2008-01-31,141752.698051915,140808.32359387842,142387.30752635794,141752.698051915,141752.698051915,-117.85084961229389,-117.85084961229389,-117.85084961229389,-117.85084961229389,-117.85084961229389,-117.85084961229389,0.0,0.0,0.0,141634.8472023027
145,2008-02-29,141628.2176453628,140677.16396873145,142315.17375269555,141628.2176453628,141628.2176453628,-151.81892454205044,-151.81892454205044,-151.81892454205044,-151.81892454205044,-151.81892454205044,-151.81892454205044,0.0,0.0,0.0,141476.39872082075
146,2008-03-31,141495.1523831863,140583.52186092624,142174.29476732874,141495.1523831863,141495.1523831863,-104.26661776269653,-104.26661776269653,-104.26661776269653,-104.26661776269653,-104.26661776269653,-104.26661776269653,0.0,0.0,0.0,141390.8857654236
147,2008-04-30,141366.37954882198,140827.5697969375,142526.1831579422,141366.37954882198,141366.37954882198,299.6299953206417,299.6299953206417,299.6299953206417,299.6299953206417,299.6299953206417,299.6299953206417,0.0,0.0,0.0,141666.0095441426
148,2008-05-31,141233.31428664547,140689.08355546455,142241.36052168452,141233.31428664547,141233.31428664547,245.42755346130497,245.42755346130497,245.42755346130497,245.42755346130497,245.42755346130497,245.42755346130497,0.0,0.0,0.0,141478.74184010678
149,2008-06-30,140913.02226153464,140323.0454988864,141828.22429158233,140913.02226153464,140913.02226153464,168.40900690352473,168.40900690352473,168.40900690352473,168.40900690352473,168.40900690352473,168.40900690352473,0.0,0.0,0.0,141081.43126843817
150,2008-07-31,140582.0538355868,139938.40531189163,141510.17737672175,140582.0538355868,140582.0538355868,112.06790414798932,112.06790414798932,112.06790414798932,112.06790414798932,112.06790414798932,112.06790414798932,0.0,0.0,0.0,140694.12173973478
151,2008-08-31,140251.08540963894,139478.9312399702,141089.58719527567,140251.08540963894,140251.08540963894,27.01255893673528,27.01255893673528,27.01255893673528,27.01255893673528,27.01255893673528,27.01255893673528,0.0,0.0,0.0,140278.09796857566
152,2008-09-30,139930.79338452814,139179.76897357233,140782.8437483962,139930.79338452814,139930.79338452814,-11.634550877028653,-11.634550877028653,-11.634550877028653,-11.634550877028653,-11.634550877028653,-11.634550877028653,0.0,0.0,0.0,139919.1588336511
153,2008-10-31,139599.82495858028,138772.3252176849,140361.80141254578,139599.82495858028,139599.82495858028,-17.31643523242147,-17.31643523242147,-17.31643523242147,-17.31643523242147,-17.31643523242147,-17.31643523242147,0.0,0.0,0.0,139582.50852334787
154,2008-11-30,139279.53293346945,138545.65706799022,140201.1840240256,139279.53293346945,139279.53293346945,90.73859385634807,90.73859385634807,90.73859385634807,90.73859385634807,90.73859385634807,90.73859385634807,0.0,0.0,0.0,139370.2715273258
155,2008-12-31,138948.56450752157,138410.98084648032,139970.47645294332,138948.56450752157,138948.56450752157,223.4401334892098,223.4401334892098,223.4401334892098,223.4401334892098,223.4401334892098,223.4401334892098,0.0,0.0,0.0,139172.00464101078
156,2009-01-31,138617.59608157375,138061.60051878012,139705.58577138468,138617.59608157375,138617.59608157375,291.97477179514664,291.97477179514664,291.97477179514664,291.97477179514664,291.97477179514664,291.97477179514664,0.0,0.0,0.0,138909.5708533689
157,2009-02-28,138318.65685813696,137623.07478905248,139192.35892247013,138318.65685813696,138318.65685813696,17.928823053779066,17.928823053779066,17.928823053779066,17.928823053779066,17.928823053779066,17.928823053779066,0.0,0.0,0.0,138336.58568119074
158,2009-03-31,138203.53819401865,137409.29405879666,139078.65873792124,138203.53819401865,138203.53819401865,11.005998246720528,11.005998246720528,11.005998246720528,11.005998246720528,11.005998246720528,11.005998246720528,0.0,0.0,0.0,138214.54419226537
159,2009-04-30,138092.13303519445,137562.02420155768,139146.21813570324,138092.13303519445,138092.13303519445,216.75938285467765,216.75938285467765,216.75938285467765,216.75938285467765,216.75938285467765,216.75938285467765,0.0,0.0,0.0,138308.89241804913
160,2009-05-31,137977.0143710761,137335.4583804398,138982.56800879954,137977.0143710761,137977.0143710761,176.07327075319841,176.07327075319841,176.07327075319841,176.07327075319841,176.07327075319841,176.07327075319841,0.0,0.0,0.0,138153.0876418293
161,2009-06-30,137865.60921225193,137206.481000524,138836.3653318175,137865.60921225193,137865.60921225193,147.0863080529174,147.0863080529174,147.0863080529174,147.0863080529174,147.0863080529174,147.0863080529174,0.0,0.0,0.0,138012.69552030484
162,2009-07-31,137750.4905481336,137069.9662097661,138669.55676093473,137750.4905481336,137750.4905481336,106.14657848091746,106.14657848091746,106.14657848091746,106.14657848091746,106.14657848091746,106.14657848091746,0.0,0.0,0.0,137856.6371266145
163,2009-08-31,137635.37188401527,136880.76943111076,138471.32251633535,137635.37188401527,137635.37188401527,50.639526149378945,50.639526149378945,50.639526149378945,50.639526149378945,50.639526149378945,50.639526149378945,0.0,0.0,0.0,137686.01141016465
164,2009-09-30,137523.9667251911,136757.59216170976,138377.59953675067,137523.9667251911,137523.9667251911,39.61599788940386,39.61599788940386,39.61599788940386,39.61599788940386,39.61599788940386,39.61599788940386,0.0,0.0,0.0,137563.5827230805
165,2009-10-31,137408.84806107276,136694.44203060406,138202.8110849942,137408.84806107276,137408.84806107276,35.28242243020365,35.28242243020365,35.28242243020365,35.28242243020365,35.28242243020365,35.28242243020365,0.0,0.0,0.0,137444.13048350296
166,2009-11-30,137297.44290224856,136544.38340022246,138170.23577608942,137297.44290224856,137297.44290224856,78.53839845825404,78.53839845825404,78.53839845825404,78.53839845825404,78.53839845825404,78.53839845825404,0.0,0.0,0.0,137375.9813007068
167,2009-12-31,137182.31088093008,136503.95134243454,138129.61016973175,137182.31088093008,137182.31088093008,130.1058481905656,130.1058481905656,130.1058481905656,130.1058481905656,130.1058481905656,130.1058481905656,0.0,0.0,0.0,137312.41672912065
168,2010-01-31,137067.17885961157,136442.21441416765,138011.17634022873,137067.17885961157,137067.17885961157,151.6912140289753,151.6912140289753,151.6912140289753,151.6912140289753,151.6912140289753,151.6912140289753,0.0,0.0,0.0,137218.87007364054
169,2010-02-28,136963.18864680777,136342.05668146725,137884.08411812905,136963.18864680777,136963.18864680777,190.6044532770067,190.6044532770067,190.6044532770067,190.6044532770067,190.6044532770067,190.6044532770067,0.0,0.0,0.0,137153.7931000848
170,2010-03-31,136848.05662548926,136150.91228607352,137816.13995252753,136848.05662548926,136848.05662548926,123.02889745075402,123.02889745075402,123.02889745075402,123.02889745075402,123.02889745075402,123.02889745075402,0.0,0.0,0.0,136971.08552294
171,2010-04-30,136736.63854034233,136030.08727677068,137645.6989119229,136736.63854034233,136736.63854034233,130.41512574659708,130.41512574659708,130.41512574659708,130.41512574659708,130.41512574659708,130.41512574659708,0.0,0.0,0.0,136867.05366608893
172,2010-05-31,136621.50651902385,135930.25931475745,137526.26140561618,136621.50651902385,136621.50651902385,106.67967215196033,106.67967215196033,106.67967215196033,106.67967215196033,106.67967215196033,106.67967215196033,0.0,0.0,0.0,136728.1861911758
173,2010-06-30,136510.0884338769,135891.52289114438,137486.93504262244,136510.0884338769,136510.0884338769,127.19698464300592,127.19698464300592,127.19698464300592,127.19698464300592,127.19698464300592,127.19698464300592,0.0,0.0,0.0,136637.2854185199
174,2010-07-31,136394.9564125584,135734.75402305095,137271.16589765777,136394.9564125584,136394.9564125584,101.84414529575021,101.84414529575021,101.84414529575021,101.84414529575021,101.84414529575021,101.84414529575021,0.0,0.0,0.0,136496.80055785415
175,2010-08-31,136279.82439123993,135573.82474972273,137200.46696647644,136279.82439123993,136279.82439123993,75.6958845134377,75.6958845134377,75.6958845134377,75.6958845134377,75.6958845134377,75.6958845134377,0.0,0.0,0.0,136355.52027575337
176,2010-09-30,136168.406306093,135443.5234577155,137034.8110798652,136168.406306093,136168.406306093,90.9860725693356,90.9860725693356,90.9860725693356,90.9860725693356,90.9860725693356,90.9860725693356,0.0,0.0,0.0,136259.39237866233
177,2010-10-31,135708.19516625596,134995.46388233313,136691.9750815122,135708.19516625596,135708.19516625596,86.1870525760605,86.1870525760605,86.1870525760605,86.1870525760605,86.1870525760605,86.1870525760605,0.0,0.0,0.0,135794.382218832
178,2010-11-30,135262.82954705885,134490.43282129875,136122.9577898695,135262.82954705885,135262.82954705885,63.50329610877415,63.50329610877415,63.50329610877415,63.50329610877415,63.50329610877415,63.50329610877415,0.0,0.0,0.0,135326.33284316762
179,2010-12-31,134802.61840722183,134047.9354837383,135631.31791577095,134802.61840722183,134802.61840722183,35.45943957737647,35.45943957737647,35.45943957737647,35.45943957737647,35.45943957737647,35.45943957737647,0.0,0.0,0.0,134838.07784679922
180,2011-01-31,134342.4072673848,133556.8508699656,135197.08855195064,134342.4072673848,134342.4072673848,15.0290186158692,15.0290186158692,15.0290186158692,15.0290186158692,15.0290186158692,15.0290186158692,0.0,0.0,0.0,134357.43628600068
181,2011-02-28,133926.73268946746,133543.66396267817,135086.4699893709,133926.73268946746,133926.73268946746,365.9882418837399,365.9882418837399,365.9882418837399,365.9882418837399,365.9882418837399,365.9882418837399,0.0,0.0,0.0,134292.7209313512
182,2011-03-31,133466.52154963047,132865.1912713241,134499.5394551403,133466.52154963047,133466.52154963047,231.63545365593333,231.63545365593333,231.63545365593333,231.63545365593333,231.63545365593333,231.63545365593333,0.0,0.0,0.0,133698.1570032864
183,2011-04-30,133021.15593043336,132247.39014977397,133853.49546662872,133021.15593043336,133021.15593043336,40.68847759529503,40.68847759529503,40.68847759529503,40.68847759529503,40.68847759529503,40.68847759529503,0.0,0.0,0.0,133061.84440802867
184,2011-05-31,132560.9447905963,131754.62990242353,133442.00998956477,132560.9447905963,132560.9447905963,37.36389725757896,37.36389725757896,37.36389725757896,37.36389725757896,37.36389725757896,37.36389725757896,0.0,0.0,0.0,132598.30868785386
185,2011-06-30,132115.57917139918,131386.67578305196,132990.01280227728,132115.57917139918,132115.57917139918,108.79193021442535,108.79193021442535,108.79193021442535,108.79193021442535,108.79193021442535,108.79193021442535,0.0,0.0,0.0,132224.3711016136
186,2011-07-31,132055.3611859764,131361.28604161565,132927.39512743108,132055.3611859764,132055.3611859764,99.16613641521758,99.16613641521758,99.16613641521758,99.16613641521758,99.16613641521758,99.16613641521758,0.0,0.0,0.0,132154.5273223916
187,2011-08-31,131995.14320055358,131269.90857508488,132853.2797130612,131995.14320055358,131995.14320055358,102.13498652993567,102.13498652993567,102.13498652993567,102.13498652993567,102.13498652993567,102.13498652993567,0.0,0.0,0.0,132097.27818708352
188,2011-09-30,131936.86773078959,131295.1428945419,132867.00250085775,131936.86773078959,131936.86773078959,142.38605006433718,142.38605006433718,142.38605006433718,142.38605006433718,142.38605006433718,142.38605006433718,0.0,0.0,0.0,132079.25378085393
189,2011-10-31,131876.64974536677,131212.44615580884,132821.8635490254,131876.64974536677,131876.64974536677,135.32245824521456,135.32245824521456,135.32245824521456,135.32245824521456,135.32245824521456,135.32245824521456,0.0,0.0,0.0,132011.97220361198
190,2011-11-30,131818.37427560275,131052.75597621081,132725.09725883597,131818.37427560275,131818.37427560275,45.67413403031312,45.67413403031312,45.67413403031312,45.67413403031312,45.67413403031312,45.67413403031312,0.0,0.0,0.0,131864.04840963308
191,2011-12-31,131758.15629017996,130884.89886641342,132455.53437428747,131758.15629017996,131758.15629017996,-60.34027951758671,-60.34027951758671,-60.34027951758671,-60.34027951758671,-60.34027951758671,-60.34027951758671,0.0,0.0,0.0,131697.81601066238
192,2012-01-31,131697.93830475715,130690.3316391014,132349.95771065453,131697.93830475715,131697.93830475715,-117.85084961230771,-117.85084961230771,-117.85084961230771,-117.85084961230771,-117.85084961230771,-117.85084961230771,0.0,0.0,0.0,131580.08745514485
193,2012-02-29,131641.60535065195,130704.94653843912,132298.09102885093,131641.60535065195,131641.60535065195,-151.8189245408256,-151.8189245408256,-151.8189245408256,-151.8189245408256,-151.8189245408256,-151.8189245408256,0.0,0.0,0.0,131489.78642611112
194,2012-03-31,131581.38736522914,130629.96100905839,132214.85216381607,131581.38736522914,131581.38736522914,-104.26661776299974,-104.26661776299974,-104.26661776299974,-104.26661776299974,-104.26661776299974,-104.26661776299974,0.0,0.0,0.0,131477.12074746614
195,2012-04-30,131966.67954329762,131423.61414422415,133075.98845329258,131966.67954329762,131966.67954329762,299.6299953210014,299.6299953210014,299.6299953210014,299.6299953210014,299.6299953210014,299.6299953210014,0.0,0.0,0.0,132266.30953861863
196,2012-05-31,132364.81479396834,131810.90064598602,133480.00780147282,132364.81479396834,132364.81479396834,245.42755346100844,245.42755346100844,245.42755346100844,245.42755346100844,245.42755346100844,245.42755346100844,0.0,0.0,0.0,132610.24234742936
197,2012-06-30,132750.1069720368,132157.4263718551,133742.032155979,132750.1069720368,132750.1069720368,168.4090069035297,168.4090069035297,168.4090069035297,168.4090069035297,168.4090069035297,168.4090069035297,0.0,0.0,0.0,132918.51597894033
198,2012-07-31,133148.24222270754,132452.10085782796,134079.50258412206,133148.24222270754,133148.24222270754,112.06790414773991,112.06790414773991,112.06790414773991,112.06790414773991,112.06790414773991,112.06790414773991,0.0,0.0,0.0,133260.31012685527
199,2012-08-31,133546.3774733783,132775.7379480801,134361.0526861711,133546.3774733783,133546.3774733783,27.0125589362234,27.0125589362234,27.0125589362234,27.0125589362234,27.0125589362234,27.0125589362234,0.0,0.0,0.0,133573.39003231452
200,2012-09-30,133931.66965144672,133031.3768348078,134656.19648342446,133931.66965144672,133931.66965144672,-11.634550877032185,-11.634550877032185,-11.634550877032185,-11.634550877032185,-11.634550877032185,-11.634550877032185,0.0,0.0,0.0,133920.0351005697
201,2012-10-31,134329.8049021175,133487.85483010457,135139.12097461728,134329.8049021175,134329.8049021175,-17.316435232318604,-17.316435232318604,-17.316435232318604,-17.316435232318604,-17.316435232318604,-17.316435232318604,0.0,0.0,0.0,134312.48846688517
202,2012-11-30,134715.09708018595,134017.9510990815,135611.91003138747,134715.09708018595,134715.09708018595,90.73859385681256,90.73859385681256,90.73859385681256,90.73859385681256,90.73859385681256,90.73859385681256,0.0,0.0,0.0,134805.83567404276
203,2012-12-31,135113.23233085667,134576.7027471293,136079.53592868426,135113.23233085667,135113.23233085667,223.4401334894897,223.4401334894897,223.4401334894897,223.4401334894897,223.4401334894897,223.4401334894897,0.0,0.0,0.0,135336.67246434616
204,2013-01-31,135993.05680871443,135449.2425970119,137115.38092921898,135993.05680871443,135993.05680871443,291.97477179523906,291.97477179523906,291.97477179523906,291.97477179523906,291.97477179523906,291.97477179523906,0.0,0.0,0.0,136285.03158050968
205,2013-02-28,136787.73698226336,135983.7246917856,137677.38238859607,136787.73698226336,136787.73698226336,17.928823053823354,17.928823053823354,17.928823053823354,17.928823053823354,17.928823053823354,17.928823053823354,0.0,0.0,0.0,136805.6658053172
206,2013-03-31,137667.56146012113,136872.90409215997,138447.05663633754,137667.56146012113,137667.56146012113,11.005998246571831,11.005998246571831,11.005998246571831,11.005998246571831,11.005998246571831,11.005998246571831,0.0,0.0,0.0,137678.5674583677
207,2013-04-30,138519.0045032093,137913.5202377361,139516.4707192126,138519.0045032093,138519.0045032093,216.7593828540326,216.7593828540326,216.7593828540326,216.7593828540326,216.7593828540326,216.7593828540326,0.0,0.0,0.0,138735.76388606333
208,2013-05-31,139398.82898106705,138813.77279388133,140388.32425895715,139398.82898106705,139398.82898106705,176.0732707530699,176.0732707530699,176.0732707530699,176.0732707530699,176.0732707530699,176.0732707530699,0.0,0.0,0.0,139574.90225182014
209,2013-06-30,140250.27202415522,139607.116352546,141228.12932606728,140250.27202415522,140250.27202415522,147.0863080521384,147.0863080521384,147.0863080521384,147.0863080521384,147.0863080521384,147.0863080521384,0.0,0.0,0.0,140397.35833220737
210,2013-07-31,141130.09650201298,140486.88465222594,142032.69938717238,141130.09650201298,141130.09650201298,106.14657848114174,106.14657848114174,106.14657848114174,106.14657848114174,106.14657848114174,106.14657848114174,0.0,0.0,0.0,141236.2430804941
211,2013-08-31,142009.92097987075,141208.5302999713,142810.25853869837,142009.92097987075,142009.92097987075,50.6395261485626,50.6395261485626,50.6395261485626,50.6395261485626,50.6395261485626,50.6395261485626,0.0,0.0,0.0,142060.5605060193
212,2013-09-30,142861.36402295894,142064.0141655805,143721.44802945803,142861.36402295894,142861.36402295894,39.61599788955658,39.61599788955658,39.61599788955658,39.61599788955658,39.61599788955658,39.61599788955658,0.0,0.0,0.0,142900.98002084848
213,2013-10-31,143741.18850081664,142976.4331918893,144604.27541842705,143741.18850081664,143741.18850081664,35.28242243057763,35.28242243057763,35.28242243057763,35.28242243057763,35.28242243057763,35.28242243057763,0.0,0.0,0.0,143776.47092324722
214,2013-11-30,144658.5907549959,143979.5329226094,145580.92374164553,144658.5907549959,144658.5907549959,78.53839845828927,78.53839845828927,78.53839845828927,78.53839845828927,78.53839845828927,78.53839845828927,0.0,0.0,0.0,144737.1291534542
215,2013-12-31,145606.5730843144,144971.34432056049,146573.3897092065,145606.5730843144,145606.5730843144,130.10584819011527,130.10584819011527,130.10584819011527,130.10584819011527,130.10584819011527,130.10584819011527,0.0,0.0,0.0,145736.67893250452
216,2014-01-31,146554.55541363292,145924.25433575586,147536.6630187776,146554.55541363292,146554.55541363292,151.69121402881058,151.69121402881058,151.69121402881058,151.69121402881058,151.69121402881058,151.69121402881058,0.0,0.0,0.0,146706.24662766172
217,2014-02-28,147410.7975175335,146844.6074569133,148414.13208694244,147410.7975175335,147410.7975175335,190.604453276811,190.604453276811,190.604453276811,190.604453276811,190.604453276811,190.604453276811,0.0,0.0,0.0,147601.40197081032
218,2014-03-31,148358.77984685206,147696.35173699973,149316.351221481,148358.77984685206,148358.77984685206,123.02889745105834,123.02889745105834,123.02889745105834,123.02889745105834,123.02889745105834,123.02889745105834,0.0,0.0,0.0,148481.80874430313
219,2014-04-30,149276.18210103124,148596.63852648734,150215.00789800013,149276.18210103124,149276.18210103124,130.4151257459518,130.4151257459518,130.4151257459518,130.4151257459518,130.4151257459518,130.4151257459518,0.0,0.0,0.0,149406.5972267772
220,2014-05-31,150224.1644303498,149478.82130241863,151113.69952685278,150224.1644303498,150224.1644303498,106.67967215152666,106.67967215152666,106.67967215152666,106.67967215152666,106.67967215152666,106.67967215152666,0.0,0.0,0.0,150330.84410250132
221,2014-06-30,151141.566684529,150478.38273632355,152091.2281250563,151141.566684529,151141.566684529,127.19698464298524,127.19698464298524,127.19698464298524,127.19698464298524,127.19698464298524,127.19698464298524,0.0,0.0,0.0,151268.76366917198
222,2014-07-31,152089.5490138475,151346.50805895313,153015.72873215747,152089.5490138475,152089.5490138475,101.84414529593734,101.84414529593734,101.84414529593734,101.84414529593734,101.84414529593734,101.84414529593734,0.0,0.0,0.0,152191.39315914345
223,2014-08-31,153182.54250412466,152475.69294143422,154005.063721839,153182.54250412466,153182.54250412466,75.69588451423617,75.69588451423617,75.69588451423617,75.69588451423617,75.69588451423617,75.69588451423617,0.0,0.0,0.0,153258.23838863889
224,2014-09-30,154240.2781398767,153524.89680291672,155123.2898288866,154240.2781398767,154240.2781398767,90.9860725694789,90.9860725694789,90.9860725694789,90.9860725694789,90.9860725694789,90.9860725694789,0.0,0.0,0.0,154331.26421244617
225,2014-10-31,155333.27163015382,154587.35432132112,156228.23635389985,155333.27163015382,155333.27163015382,86.18705257616922,86.18705257616922,86.18705257616922,86.18705257616922,86.18705257616922,86.18705257616922,0.0,0.0,0.0,155419.45868272998
226,2014-11-30,156391.0072659059,155694.86498236228,157292.2006157758,156391.0072659059,156391.0072659059,63.5032961087678,63.5032961087678,63.5032961087678,63.5032961087678,63.5032961087678,63.5032961087678,0.0,0.0,0.0,156454.51056201468
227,2014-12-31,157484.00075618303,156662.2279023899,158305.91199231904,157484.00075618303,157484.00075618303,35.45943957825089,35.45943957825089,35.45943957825089,35.45943957825089,35.45943957825089,35.45943957825089,0.0,0.0,0.0,157519.4601957613
228,2015-01-31,158576.99424646018,157825.10597768638,159409.95977212294,158576.99424646018,158576.99424646018,15.029018615845471,15.029018615845471,15.029018615845471,15.029018615845471,15.029018615845471,15.029018615845471,0.0,0.0,0.0,158592.02326507602
229,2015-02-28,159564.21417316212,159147.96643077192,160730.0175653909,159564.21417316212,159564.21417316212,365.98824188384907,365.98824188384907,365.98824188384907,365.98824188384907,365.98824188384907,365.98824188384907,0.0,0.0,0.0,159930.20241504596
230,2015-03-31,160657.20766343919,160082.72702923452,161764.51489102552,160657.20766343919,160657.20766343919,231.6354536559087,231.6354536559087,231.6354536559087,231.6354536559087,231.6354536559087,231.6354536559087,0.0,0.0,0.0,160888.8431170951
231,2015-04-30,161714.94329919125,160991.67654363895,162617.97337874147,161714.94329919125,161714.94329919125,40.68847759579212,40.68847759579212,40.68847759579212,40.68847759579212,40.68847759579212,40.68847759579212,0.0,0.0,0.0,161755.63177678705
232,2015-05-31,162627.877427983,161847.47138843685,163494.80936459044,162627.877427983,162627.877427983,37.36389725748265,37.36389725748265,37.36389725748265,37.36389725748265,37.36389725748265,37.36389725748265,0.0,0.0,0.0,162665.2413252405
233,2015-06-30,163511.3620687493,162785.70761116204,164463.8911906974,163511.3620687493,163511.3620687493,108.79193021493346,108.79193021493346,108.79193021493346,108.79193021493346,108.79193021493346,108.79193021493346,0.0,0.0,0.0,163620.15399896423
234,2015-07-31,164424.29619754106,163695.1832595103,165283.53853790226,164424.29619754106,164424.29619754106,99.16613641535945,99.16613641535945,99.16613641535945,99.16613641535945,99.16613641535945,99.16613641535945,0.0,0.0,0.0,164523.4623339564
235,2015-08-31,165337.2303263329,164627.35031680463,166289.2385367181,165337.2303263329,165337.2303263329,102.13498652973355,102.13498652973355,102.13498652973355,102.13498652973355,102.13498652973355,102.13498652973355,0.0,0.0,0.0,165439.36531286265
236,2015-09-30,166220.71496709913,165564.45892613922,167218.87929611566,166220.71496709913,166220.71496709913,142.38605006384483,142.38605006384483,142.38605006384483,142.38605006384483,142.38605006384483,142.38605006384483,0.0,0.0,0.0,166363.101017163
237,2015-10-31,167133.64909589096,166441.96452160514,168058.29762544602,167133.64909589096,167133.64909589096,135.3224582446858,135.3224582446858,135.3224582446858,135.3224582446858,135.3224582446858,135.3224582446858,0.0,0.0,0.0,167268.97155413564
238,2015-11-30,168017.1337366572,167241.25398236339,168859.5171458554,168017.1337366572,168017.1337366572,45.67413403037418,45.67413403037418,45.67413403037418,45.67413403037418,45.67413403037418,45.67413403037418,0.0,0.0,0.0,168062.8078706876
239,2015-12-31,168930.067865449,167999.60164790676,169656.10696752468,168930.067865449,168930.067865449,-60.34027951837973,-60.34027951837973,-60.34027951837973,-60.34027951837973,-60.34027951837973,-60.34027951837973,0.0,0.0,0.0,168869.7275859306
240,2016-01-31,169843.0019942408,168934.0755783758,170559.8198180723,169843.0019942408,169843.0019942408,-117.85084961230287,-117.85084961230287,-117.85084961230287,-117.85084961230287,-117.85084961230287,-117.85084961230287,0.0,0.0,0.0,169725.1511446285
241,2016-02-29,170697.03714698154,169796.47246828274,171334.68241929045,170697.03714698154,170697.03714698154,-151.81892454155079,-151.81892454155079,-151.81892454155079,-151.81892454155079,-151.81892454155079,-151.81892454155079,0.0,0.0,0.0,170545.21822244
242,2016-03-31,171609.97127577334,170745.98883900716,172286.78321001134,171609.97127577334,171609.97127577334,-104.26661776197163,-104.26661776197163,-104.26661776197163,-104.26661776197163,-104.26661776197163,-104.26661776197163,0.0,0.0,0.0,171505.70465801135
243,2016-04-30,172493.4559165396,172050.5847124454,173617.7445802206,172493.4559165396,172493.4559165396,299.62999532098826,299.62999532098826,299.62999532098826,299.62999532098826,299.62999532098826,299.62999532098826,0.0,0.0,0.0,172793.08591186057
244,2016-05-31,173406.39004533138,172859.28709298797,174459.29521677928,173406.39004533138,173406.39004533138,245.4275534612096,245.4275534612096,245.4275534612096,245.4275534612096,245.4275534612096,245.4275534612096,0.0,0.0,0.0,173651.81759879258
245,2016-06-30,174289.87468609764,173612.60258235282,175223.53905714196,174289.87468609764,174289.87468609764,168.4090069027491,168.4090069027491,168.4090069027491,168.4090069027491,168.4090069027491,168.4090069027491,0.0,0.0,0.0,174458.28369300038
